X,Y,NUTS1,NUTS1NAME,NUTS2,NUTS2NAME,NUTS3,NUTS3NAME,COUNTY,COUNTYNAME,CSOED,OSIED,EDNAME,LAND_AREA,TOTAL_AREA
164235.846707794,277483.16989856,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30068","197043",Coolougher,38.1841770000,38.1841770000
190806.02910171,282206.314780756,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30074","197003",Annaghmore,17.2533570000,18.2572740000
171426.268491924,293471.752859028,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30071","197062",Frenchpark,31.9814900000,33.3636130000
181155.771812201,258609.254512297,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30076","197007",Athleague West,22.9952150000,23.4053680000
195590.082991826,285330.301869735,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30077","197017",Ballygarden,15.8624150000,18.4712550000
163803.123603763,288398.448753257,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30073","197088",Loughglinn,33.0604210000,33.6270610000
182895.175482294,268545.978822986,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30079","197027",Cams,24.3158120000,24.3856930000
156490.244986069,285679.546423092,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30056","197005",Artagh South,34.3704520000,36.1369230000
187401.038293786,257191.028103909,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30075","197006",Athleague East,27.7773810000,27.7773810000
198059.366321779,269201.818634846,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30081","197040",Cloontuskert,24.5278120000,30.2102140000
179359.767035404,271023.703789835,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30082","197041",Cloonygormican,27.5550860000,27.5908000000
198215.251973918,279142.019724189,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30078","197025",Bumlin,24.2432250000,24.2432250000
190907.15492963,276719.8672086,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30080","197036",Cloonfinlough,17.7066050000,17.9763660000
183705.146127211,283925.600119867,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30083","197042",Cloonyquin,20.9788040000,21.1676040000
191140.672755232,285090.020438345,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30085","197048",Cregga,14.4133130000,14.6239730000
192859.261564753,268957.996620158,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30086","197053",Drumdaff,20.8226380000,20.8226380000
177480.601310649,267071.436803581,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30087","197055",Dunamon,20.7747770000,20.9356490000
159252.148698479,296427.26475867,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30057","197011",Ballaghaderreen,44.6197660000,44.6234080000
158198.209936173,276452.419939279,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30058","197012",Ballinlough,49.2485160000,50.8465480000
186486.107457632,292025.162139114,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30084","197047",Creeve,14.1957620000,14.2004470000
196631.71695154,288297.188422356,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30088","197058",Elia,9.1269570000,11.4262040000
187742.557092473,288145.784811402,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30089","197059",Elphin,15.1700230000,15.1886310000
122477.156334572,282576.130446176,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29068","157017",Ballinafad,21.4170720000,21.9232460000
115606.152967288,282148.19282925,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29069","157026",Ballyhean,16.4887800000,16.7439510000
141689.818851366,282124.305995646,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29098","157109",Knock South,26.5036750000,27.2250540000
152863.464049689,281262.05887034,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29099","157115",Loughanboy,23.5623170000,23.7577070000
69381.5313809413,298393.528413781,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29136","157074",Dumha Éige,41.8316490000,41.9508720000
91742.4357680124,272405.584806948,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29137","157075",Drummin,53.8432800000,54.8185000000
78689.1308741095,278664.646256508,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29138","157076",Emlagh,26.2249050000,26.3619200000
197272.703970138,231864.654134105,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30018","197090",Moore,20.0329780000,20.2769500000
195058.584740826,248623.165958487,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30019","197094",Rockhill,19.3611060000,19.8572380000
183442.796130237,248775.364197436,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30020","197104",Taghboy,17.9390450000,18.1162490000
190186.571523487,240321.549768149,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30021","197105",Taghmaconnell,19.1215350000,19.1362250000
111251.712859837,304504.280522214,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29070","157028",Ballynagoraher,44.2029670000,44.8051420000
124951.370090081,294174.135662023,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29071","157035",Bellavary,32.9737630000,33.1922940000
118499.9588168,286812.774317991,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29072","157039",Breaghwy,24.0417220000,24.1388360000
114231.274742682,290202.117952908,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29074","157048",Castlebar Rural,39.6705330000,40.8764550000
128603.9193294,279199.360476845,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29100","157118",Mayo,26.6983020000,26.8943040000
134334.500457074,282969.044955538,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29101","157123",Murneen,23.5725560000,23.7899350000
93028.3863342673,266757.893225767,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29139","157077",Erriff,81.3948520000,82.5639970000
105143.208995702,301395.892137681,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29140","157083",Glenhest,44.0472760000,45.8535310000
83837.5625846491,272889.693593607,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29142","157095",Kilgeever,60.8488040000,61.6943540000
196685.437644949,237680.67352047,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30022","197107",Thomastown,24.1044100000,24.1145720000
185994.134759262,246735.76121551,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30023","197112",Turrock,21.0801290000,21.2516960000
194447.174515342,312912.473225558,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30024","197001",Aghafin,13.5842060000,17.7041660000
112260.140047023,295550.853121119,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29073","157042",Burren,36.9799570000,37.1679830000
118607.568399842,279968.615383401,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29075","157052",Clogher,19.9209360000,20.5200760000
128429.361619214,272633.732016508,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29102","157145",Tagheen,11.9553790000,12.0023600000
146666.934994273,287032.542816273,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29103","157005",Aghamore,25.1743590000,25.9840400000
130499.263717262,287367.430253773,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29104","157018",Ballinamore,19.7233300000,19.7765850000
107496.061882057,289062.64882974,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29141","157087",Islandeady,40.4909880000,42.0191860000
102769.234694393,291262.025526077,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29143","157100",Kilmaclasser,23.3251550000,23.5324590000
194100.748715737,293042.898592206,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30026","197009",Aughrim East,19.7150830000,20.6048800000
190300.070776613,292180.545891289,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30027","197010",Aughrim West,18.3753430000,18.5275820000
187542.683161924,314548.809671251,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30028","197015",Ballyfarnan,7.2642440000,7.5715790000
111749.940319923,285055.408854332,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29076","157055",Cloonkeen,25.9772180000,27.0766420000
108674.281444622,297353.730356594,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29077","157062",Croaghmoyle,28.8872550000,31.4690600000
129615.238379797,295485.404079258,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29105","157037",Bohola,12.0355680000,12.0602460000
138982.621271269,294790.912734169,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29106","157038",Brackloon,30.4418680000,30.6170360000
96581.8297870324,287713.461843173,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29144","157102",Kilmeena,35.7660030000,36.1803370000
88015.5909109497,278860.03126284,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29145","157104",Kilsallagh,36.5638560000,36.7821670000
98867.141641647,279409.827623058,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29146","157107",Knappagh,25.4192410000,25.7319030000
82495.6468199059,280023.409677627,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29147","157116",Louisburgh,23.2200200000,23.2675280000
98829.8590110981,297007.956645455,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29148","157126",Newport East,35.9920570000,38.3370380000
88792.5940280691,298369.89017591,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29149","157127",Newport West,69.1560280000,69.3300010000
80202.0972391014,267451.013879745,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,29150/29130,157129/157041,Owennadornaun/Bundorragha,69.2471100000,70.9869650000
190855.469377741,308475.894327072,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30029","197016",Ballyfermoyle,12.1259660000,12.2074550000
180561.95925354,303376.080520858,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30030","197021",Boyle Rural,24.7093950000,26.1147150000
180054.59051006,302561.188129392,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30031","197022",Boyle Urban,2.9831200000,3.0438200000
174540.132000182,296212.44150399,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30032","197023",Breedoge,18.5329600000,19.0377870000
111606.640488716,280614.979612101,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29078","157098",Killavally,22.9443150000,23.4964470000
122686.686116729,289265.739310353,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29079","157117",Manulla,29.7104850000,30.9168490000
125035.535416622,298914.950650734,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29081","157143",Strade,31.7826610000,35.5622650000
119065.183047891,293660.124554482,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29083","157150",Turlough,30.8249670000,31.1814590000
132626.214716544,305888.201849739,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29107","157044",Callow,30.2184860000,31.0420820000
154504.844603239,303207.521184164,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29108","157056",Cloonmore,30.9342010000,30.9826100000
99249.2466203408,274205.350975319,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29151","157138",Slievemahanagh,58.3137900000,58.6886440000
62788.616489793,306385.630735151,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29152","157139",Slievemore,70.7609280000,72.0097500000
96355.6217514316,303660.957375982,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29153","157142",Srahmore,81.8661710000,85.9971600000
198490.212340743,295205.775956865,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30033","197039",Cloonteen,16.9026940000,18.1268490000
193049.934816518,288504.785581892,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30034","197046",Creeve,13.0096430000,13.9040980000
185221.850334059,297062.356362171,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30035","197049",Croghan,23.1736040000,23.9663040000
118490.184618323,300601.034859041,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29080","157130",Pontoon,43.5481400000,49.6116460000
111250.976092332,276958.536071715,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29082","157146",Tawnynagry,33.5887900000,35.2302730000
149830.044790542,285095.976010536,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29109","157058",Coolnaha,21.8600580000,23.3722030000
135562.994017488,303650.017170119,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29110","157067",Cuildoo,21.8096020000,22.0425730000
99384.872848481,283209.88109684,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29154","157152",Westport Rural,13.6532750000,13.6816510000
200779.62835882,241985.015874808,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30001","197008",Athlone West Rural,19.0511320000,19.5502640000
186917.105250071,309647.591056743,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30036","197050",Crossna,17.6506290000,18.0552540000
192378.756779652,297323.829249048,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30037","197052",Danesfort,12.8294590000,13.3263930000
178365.043706656,295284.047739911,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30038","197060",Estersnow,12.0282140000,12.0282140000
137362.698495649,270803.928206376,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29084","157020",Ballindine,22.1399240000,22.2891650000
148782.39250676,277996.534288625,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29085","157025",Ballyhaunis,29.8551350000,29.8830220000
158496.91597488,304982.289810493,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29111","157073",Doocastle,36.2647790000,36.3189060000
150138.530645877,298837.335785922,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29112","157088",Kilbeagh,38.7723490000,38.7723490000
192855.262463845,231853.856725011,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30002","197014",Ballydangan,31.9235920000,31.9846460000
195446.778258244,243826.942146444,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30003","197018",Ballynamona,19.6919210000,19.9065280000
190994.101468867,250290.922905446,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30004","197026",Caltragh,12.9498390000,14.4925320000
190144.714487622,312709.372030903,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30039","197064",Keadew,23.1772870000,23.4015000000
182952.331842714,308166.645617105,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30040","197067",Kilbryan,21.0979680000,26.4494660000
177569.386374006,292914.830148271,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30041","197069",Kilcolagh,11.3420710000,11.3420710000
137882.218890101,280374.915074523,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29086","157027",Ballyhowly,21.5629410000,21.7955170000
144758.734667246,279438.234374041,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29087","157033",Bekan,33.6183450000,35.3206380000
142864.214089094,290639.015499247,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29113","157096",Kilkelly,40.5044040000,40.8000160000
134428.303957888,291834.299826557,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29114","157099",Killedan,24.9559120000,24.9701920000
197330.577657917,251969.104374808,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30005","197028",Carnagh,23.3659410000,31.6125200000
187207.16073656,237781.218714186,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30006","197030",Carrowreagh,28.1582730000,28.4495490000
193250.263596025,240362.776927393,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30007","197033",Castlesampson,28.5331200000,28.5681780000
190539.229390302,299354.08410429,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30042","197074",Killukin,11.0368010000,11.9361620000
188582.906048943,295072.118425426,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30043","197076",Killummod,11.8848360000,12.1867870000
181655.30186569,293001.300421124,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30044","197077",Kilmacumsy,18.8774010000,18.8837430000
198294.405720558,291705.729599345,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30045","197078",Kilmore,17.2139620000,19.1479570000
138604.812486155,274713.67282818,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29088","157046",Caraun,22.8697290000,22.8727890000
133727.287584332,275966.936576995,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29089","157051",Claremorris,22.7839310000,22.9133050000
154729.510858174,294271.525083909,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29115","157103",Kilmovee,32.7008310000,32.7008310000
135356.578026112,288632.366008961,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29116","157105",Kiltamagh,18.7994420000,18.9289790000
195593.434346945,227022.354167048,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30008","197035",Cloonburren,17.2344470000,18.0410660000
203960.444624296,235844.788417755,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30009","197038",Cloonown,10.1608610000,11.2600040000
201508.504667282,236632.348554797,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30010","197044",Crannagh,25.1737000000,25.6504570000
181290.118142851,289704.232239558,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,30046/30048,197084/197089,Lisgarve/Mantua,32.2242160000,32.2374780000
192340.554007136,316610.638647677,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,30047/30025,197087/197002,Lough Allen/Altagowlan,19.7036730000,20.5407620000
128190.073781718,275021.012018333,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29090","157054",Cloghermore,13.5899420000,13.5914190000
151016.850079196,275133.109952543,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29091","157061",Course,25.3131040000,25.3420700000
133828.240059728,270860.058089165,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29092","157064",Crossboyne,13.8870440000,13.8951900000
133136.123033715,297365.387510176,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29117","157119",Meelick,24.4373060000,24.6249140000
144876.75566088,298669.047691246,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29118","157140",Sonnagh,39.3760080000,39.4801130000
128608.576289203,302598.632267001,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29121","157148",Toomore,34.8909670000,35.5665820000
71295.8607729628,304802.222837583,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29124","157001",Acaill,34.6936070000,35.8366910000
82309.7833925295,313283.642577583,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29128","157023",Ballycroy North,82.9586240000,83.4125440000
85436.8973236833,306443.319110053,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29129","157024",Ballycroy South,125.9365610000,127.0254810000
188573.534806783,232433.164829326,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30011","197045",Creagh,28.0632480000,28.1787960000
190297.981745023,228090.346835315,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30012","197051",Culliagh,15.7174090000,15.8919020000
199349.041723098,234291.534431318,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30013","197054",Drumlosh,12.6215020000,12.6591250000
188875.104751835,303605.955149748,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30049","197092",Oakport,14.0994910000,15.6445860000
185566.675632091,302652.329630795,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"30",Roscommon County,"30050","197095",Rockingham,27.4727420000,31.0595650000
144246.657998897,273288.819362205,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29093","157068",Culnacleha,29.2105830000,29.2112320000
133168.501860151,267061.681340551,IE0,Ireland,IE01,"Border,Midland and Western",IE013,West,"29",Mayo County,"29094","157079",Garrymore,24.8578610000,24.8582570000
283006.355450702,318466.148596645,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34027","177019",Castleblayney Rural,24.8890090000,27.3045470000
286460.402682404,320923.606687173,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34028","177021",Church Hill,23.2920210000,24.6305240000
269788.678708858,343400.435877615,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34057","177042",Emyvale,14.9393560000,15.5274370000
268074.152929524,338868.759112958,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34058","177043",Enagh,13.1954290000,13.2350480000
271519.396498249,314819.747917234,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34029","177028",Creeve,24.6237080000,24.9821200000
277719.424101686,320985.867004135,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34030","177029",Cremartin,26.0002230000,26.2237860000
268491.453080531,347338.387984376,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34059","177045",Figullar,17.5725250000,17.5988100000
276416.2013277,318001.395694331,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34031","177047",Greagh,16.1392800000,16.1448330000
279085.058361554,313756.919080581,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34032","177055",Laragh,14.2569800000,15.5220570000
213470.734014555,397461.226292589,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"33",Donegal County,"33147","057137",Stranorlar,41.2892340000,41.3514320000
229460.166641227,409840.889052461,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"33",Donegal County,"33148","057145",Treantaghmucklagh,25.7949000000,25.7949000000
286321.842930898,325559.546555223,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34033","177060",Mullyash,22.0643920000,22.0684750000
259541.85306681,321856.83408186,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34034","177001",Aghabog,21.0476820000,21.7584040000
267725.984461288,318528.220271095,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34035","177004",Anny,20.4515810000,21.8704080000
251372.243809778,326819.135289385,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34036","177023",Clones Rural,26.9397450000,27.3551390000
272137.962882939,340481.240069641,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34060","177046",Glaslough,22.6516040000,23.0248200000
262231.670887293,342213.954855215,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34061","177050",Killylough,17.4859370000,17.5647660000
227489.618485191,391007.493855401,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"33",Donegal County,"33149","057148",Urney West,19.3079720000,19.3079720000
284059.691442042,303757.297650742,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34001","177017",Carrickmacross Urban,1.4167350000,1.4405950000
282709.508896347,319867.868638072,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34002","177018",Castleblayney Urban,0.7603030000,0.7610320000
250087.021792867,325888.67195568,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34003","177024",Clones Urban,0.7083140000,0.7083140000
267391.716085599,333835.448575268,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34004","177059",Monaghan Urban,1.8984410000,1.9193340000
267157.548753182,314139.28204903,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34037","177026",Cormeen,22.5064110000,23.5665160000
248904.126607799,319364.432061523,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34038","177031",Currin,24.6648080000,24.8775230000
264891.890166003,328869.995565046,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34062","177052",Kilmore,13.2031840000,13.4754050000
267426.125446825,331486.162120937,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34063","177058",Monaghan Rural,28.6327890000,28.8931760000
270842.251511809,330571.192462149,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34064","177062",Rackwallace,23.5236180000,23.5236180000
287334.990420771,303239.471233546,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34005","177007",Ballymackney,14.9903510000,15.4010460000
281202.694688414,309435.318914767,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34006","177010",Bocks,16.4658390000,16.6549510000
261010.230202969,318196.054519903,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34039","177032",Dawsongrove,23.6559200000,25.0875750000
255640.447047435,319822.851712118,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34040","177035",Drum,16.0630810000,16.2554160000
245376.346995012,322427.136288893,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34041","177040",Drummully,9.7773430000,9.8149620000
260070.459231753,335322.946926045,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"34",Monaghan County,"34065","177064",Scotstown,23.5840210000,23.8344340000
